time,computer_source,user,computer_dest,label
2039593,C835004,U235899,C839359,0
2039629,C742168,U158145,C904210,0
2039643,C891426,U256610,C904210,0
2039842,C703498,U354457,C197027,0
2039872,C770259,U280670,C070521,0
2040043,C922201,U632036,C611076,0
2040163,C206546,U302029,C272045,0
2040184,VPN,U683214,EnterpriseAppServer,0
2040205,C742168,U158145,C904210,0
2040223,C530048,U686237,EnterpriseAppServer,0
2040223,C530048,U686237,EnterpriseAppServer,0
2040231,C148004,U392890,C030664,0
2040257,C229842,U930871,C526057,0
2040323,C339995,U895946,C574566,0
2040323,C339995,U895946,C574566,0
2040346,C116081,U511110,C162798,0
2040346,C116081,U511110,C162798,0
2040575,C942155,U572698,C706544,0
2040746,C843426,U109559,C014546,0
2040862,C206546,U280124,C418023,0
2040862,C206546,U280124,C418023,0
2040897,C457598,U932779,C291378,0
2040948,C158936,U843503,C323208,0
2040999,C544870,U525621,C008022,0
2041010,VPN,U235899,EnterpriseAppServer,0
2041023,C005555,U774340,C065505,0
2041023,C005555,U774340,C065505,0
2041047,C922201,U063176,C890444,0
2041048,C744357,U403419,C255415,0
2041052,VPN,U235899,EnterpriseAppServer,0
2041063,C955934,U091297,C951858,0
2041063,C955934,U091297,C951858,0
2041068,C899662,U781905,C035923,0
2041072,C259443,U427735,C906551,0
2041150,C770259,U080700,C652412,0
2041184,C291086,U719231,C539287,0
2041215,C239020,U516739,C030698,0
2041233,C206546,U080603,C190500,0
2041273,C969995,U088225,C896931,0
2041287,C206546,U249116,C335066,0
2041291,C340321,U211743,C959021,0
2041327,C229842,U930871,C526057,0
2041369,C955934,U091297,C555105,0
2041369,C955934,U091297,C555105,0
2041376,C431655,U025370,EnterpriseAppServer,0
2041385,C742168,U158145,C904210,0
2041410,C206546,U935190,C326145,0
2041493,C854322,U621716,C291378,0
2041746,C621735,U032516,C052615,0
2041746,C621735,U032516,C052615,0
2041774,C454270,U285806,C445881,0
2041803,ActiveDirectory,U895798,ActiveDirectory,0
2041821,C207359,U283220,C291378,0
2041825,C436231,U852734,C027315,0
2041856,C941117,U265778,C918493,0
2042119,C206546,U297403,C015815,0
2042137,C206546,U381544,C444472,0
2042256,C206546,U411321,C492567,0
2042275,C500292,U684358,C250553,0
2042275,C500292,U684358,C250553,0
2042295,C721324,U289276,C599075,0
2042295,C721324,U289276,C599075,0
2042380,C206546,U824084,C593577,0
2042410,C228022,Administrator,C986243,0
2042445,C946865,U678751,C291378,0
2042596,VPN,U703614,EnterpriseAppServer,0
2042622,C206546,U275545,C886820,0
2042632,C206546,U297403,C015815,0
2042682,C922201,U632036,C222919,0
2042710,C206546,U192765,C942538,0
2042765,C206546,U055223,C835004,0
2042765,C206546,U055223,C835004,0
2042785,C206546,U464287,C199570,0
2042912,C206546,U707861,C954789,0
2043045,C206546,U249116,C335066,0
2043058,VPN,U235899,EnterpriseAppServer,0
2043084,C047620,U405872,C121122,0
2043084,C047620,U405872,C121122,0
2043100,C002475,U511703,C977279,0
2043104,C160390,U506392,C445881,0
2043149,C066904,U488355,C291378,0
2043275,VPN,U902997,EnterpriseAppServer,0
2043290,C206546,U935190,C326145,0
2043333,C206546,U381544,C444472,0
2043403,C621735,U032516,C589278,0
2043403,C621735,U032516,C589278,0
2043423,C969995,U382381,C004340,0
2043423,C969995,U382381,C004340,0
2043440,C206546,U643724,C186428,0
2043469,C002475,U511703,C719602,0
2043676,C274105,U640357,C995183,0
2043695,C922201,U063176,C890444,0
2043695,C621735,U032516,C589278,0
2043695,C621735,U032516,C589278,0
2043762,C625842,U860048,C584041,0
2043762,C625842,U860048,C584041,0
2043819,C286330,U963616,C547638,0
2043847,C742168,U158145,C904210,0
2044080,C781506,U341911,C562658,0
2044103,C206546,U249116,C335066,0
2044124,C206546,U991096,C336552,0
2044133,C467367,U727269,C291378,0
2044137,C529315,U133817,C896931,0
2044345,C922595,U470159,C342952,0
2044350,VPN,U703614,C542689,0
2044383,C213374,U289601,C291378,0
2044441,C434537,U525706,C291378,0
2044591,C206546,U910473,C074995,0
2044591,C206546,U910473,C074995,0
2044653,C206546,U018094,C369838,0
2044722,C922201,U063176,C890444,0
2044749,C926193,U217884,C395501,0
2044761,C206546,U888966,C705213,0
2044824,C006160,U220615,C179338,0
2044851,C701885,U272089,C291378,0
2044866,C206546,U160717,C610792,0
2044879,VPN,U790401,EnterpriseAppServer,0
2044933,C904881,U682759,C916004,0
2044947,C206546,U888966,C705213,0
2044951,C909887,U396223,C640603,0
2044951,C909887,U396223,C640603,0
2045082,C742377,U112390,C351641,0
2045150,C436231,U852734,C301005,0
2045280,C436231,U852734,C301005,0
2045335,C206546,U888966,C705213,0
2045355,C922201,U063176,C890444,0
2045388,C812819,U236360,C598394,0
2045388,C812819,U236360,C598394,0
2045389,VPN,U691625,EnterpriseAppServer,0
2045534,C206546,U801054,C775418,0
2045534,C206546,U801054,C775418,0
2045560,VPN,U524091,EnterpriseAppServer,0
2045605,C721324,U289276,C599075,0
2045605,C721324,U289276,C599075,0
2045694,C206546,U824084,C593577,0
2045703,C083768,U021336,C256596,0
2045703,C083768,U021336,C256596,0
2045799,C900716,U236068,C962930,0
2045843,C121687,U963616,C547638,0
2045862,C238824,U538831,C431784,0
2045862,C238824,U538831,C431784,0
2045896,C206546,U280124,C418023,0
2045896,C206546,U280124,C418023,0
2045913,C206546,U994888,C598641,0
2045913,C206546,U994888,C598641,0
2045965,C961343,U955228,C317953,0
2045989,C118495,U829024,C027315,0
2045989,C118495,U829024,C027315,0
2046077,VPN,U792544,EnterpriseAppServer,0
2046191,C942155,U572698,C706544,0
2046357,C005555,U774340,C065505,0
2046357,C005555,U774340,C065505,0
2046424,C819353,U178507,C174116,0
2046601,C938178,U573556,C163087,0
2046601,C938178,U573556,C163087,0
2046792,C206546,U048570,C112411,0
2046792,C206546,U048570,C112411,0
2046816,C206546,U192765,C942538,0
2046862,C206546,U380492,C017792,0
2046873,C206546,U963614,C829783,0
2046885,C537384,U648781,C289117,0
2046885,C537384,U648781,C289117,0
2046888,C660421,U977402,C453324,0
2046888,C660421,U977402,C453324,0
2046895,C186636,U948621,C916076,0
2046895,C186636,U948621,C916076,0
2046914,C843426,U109559,C014546,0
2047018,C206546,U133562,C657443,0
2047187,C437620,U120172,C291378,0
2047216,C206546,U994888,C598641,0
2047216,C206546,U994888,C598641,0
2047308,C216303,U078899,C301005,0
2047368,C206546,U133562,C657443,0
2047370,C621735,U841326,C601512,0
2047370,C621735,U841326,C601512,0
2047403,VPN,U399888,EnterpriseAppServer,0
2047577,C206546,U080603,C190500,0
2047589,C696231,U271697,C712508,0
2047605,C121687,U947755,C470456,0
2047684,C206546,U133562,C657443,0
2047715,C023011,U721322,C659272,0
2047809,C206546,U018094,C369838,0
2047844,C922201,U063176,C389481,0
2047924,C206546,U546161,C528563,0
2048226,C725689,U536283,C825721,0
2048226,C725689,U536283,C825721,0
2048313,C121687,U947755,C470456,0
2048362,C660347,U279541,C063824,0
2048464,C535288,U451666,C313779,0
2048510,C206546,U852074,C345143,0
2048543,VPN,U703614,EnterpriseAppServer,0
2048749,C750339,U527859,C064442,0
2048775,C206546,U882297,C343436,0
2048780,C339995,U895946,C574566,0
2048780,C339995,U895946,C574566,0
2048813,C206546,U977740,C463856,0
2048814,C206546,U905321,C713244,0
2049177,C590388,U740197,C905680,0
2049191,C537384,U648781,C289117,0
2049191,C537384,U648781,C289117,0
2049235,C437829,U311609,C513446,0
2049323,C507613,U220182,C291378,0
2049353,C526057,U930871,C986588,0
2049447,C513446,U311609,C906914,0
2049447,C513446,U311609,C906914,0
2049521,C206546,U080603,C190500,0
2049932,C206546,U178180,C487570,0
2049952,C578861,U852213,C753713,0
2049952,C578861,U852213,C753713,0
2050177,C621735,U032516,C052615,0
2050177,C621735,U032516,C052615,0
2050617,C206546,U849884,C805058,0
2050719,C621735,U032516,C052615,0
2050719,C621735,U032516,C052615,0
2050758,C206546,U160717,C610792,0
2050839,VPN,U024154,C367857,0
2050931,VPN,U886884,EnterpriseAppServer,0
2051228,C743865,U789108,C186498,0
2051322,VPN,U024154,C542689,0
2051477,C206546,U236478,C605574,0
2051647,C206546,U816872,C163725,0
2051757,C206546,U018094,C369838,0
2052058,C661531,U667231,C624885,0
2052058,C661531,U667231,C624885,0
2052073,C206546,U022274,C306919,0
2052401,C206546,U816872,C163725,0
2052575,C621735,U841326,C601512,0
2052575,C621735,U841326,C601512,0
2052759,C206546,U816872,C163725,0
2053017,VPN,U886884,EnterpriseAppServer,0
2053315,C206546,U244822,C217088,0
2053315,C206546,U244822,C217088,0
2053378,VPN,U886884,EnterpriseAppServer,0
2053398,C206546,U087757,C284103,0
2053407,C206546,U985849,C646412,0
2053497,VPN,U830610,C154413,0
2053520,C206546,U721322,C023011,0
2053645,C023011,U721322,C659272,0
2053701,C206546,U546161,C528563,0
2053757,C206546,U706736,C250788,0
2053764,C535288,U451666,C313779,0
2054263,C206546,U209708,C223332,0
2054263,C206546,U209708,C223332,0
2054813,C206546,U206145,C771910,0
2054843,C206546,U882297,C343436,0
2055997,C206546,U905321,C713244,0
2056146,C206546,U718322,C490834,0
2056146,C206546,U718322,C490834,0
2056186,C206546,U852074,C345143,0
2056372,VPN,U914520,C239051,0
2056914,C220704,U403419,C255415,0
2056937,C206546,U849884,C805058,0
2057052,C206546,U616463,C098969,0
2058176,C206546,U718322,C490834,0
2058176,C206546,U718322,C490834,0
2058255,C206546,U148859,C223937,0
2058530,C206546,U131337,C328244,0
2058685,C206546,U963616,C547638,0
2058789,C206546,U035571,C218085,0
2059244,C206546,U249196,C783107,0
2059357,C274105,U640357,C995183,0
2059587,C206546,U502065,C693444,0
2059657,C206546,U080603,C190500,0
2059745,C206546,U686237,EnterpriseAppServer,0
2059745,C206546,U686237,EnterpriseAppServer,0
2059815,C206546,U035571,C380729,0
2059815,C206546,U035571,C380729,0
2060135,C274105,Administrator,C995183,0
2060231,C206546,U244822,C217088,0
2060231,C206546,U244822,C217088,0
2060243,C206546,U963614,C829783,0
2060345,C206546,U055295,C963464,0
2060882,C206546,U721322,C023011,0
2060882,C206546,U208750,C840438,0
2060956,VPN,U914520,C239051,0
2062244,C206546,U038941,C925805,0
2062931,C206546,U849884,C805058,0
2063092,C206546,U023987,C941704,0
2063256,C206546,U852074,C345143,0
2063395,C023011,U721322,C659272,0
2063480,VPN,U703614,C894088,0
2063520,VPN,U703614,C894088,0
2063600,C206546,U045645,C459674,0
2063802,C206546,U603580,C034750,0
2064077,C206546,U603580,C034750,0
2064741,C206546,U148859,C223937,0
2064788,C206546,U380492,C017792,0
2065581,EnterpriseAppServer,U948621,C916076,0
2065581,EnterpriseAppServer,U948621,C916076,0
2066218,C855640,U884164,C333136,0
2066218,C855640,U884164,C333136,0
2066877,C206546,U744327,C855974,0
2070772,C206546,U045645,C459674,0
2071353,EnterpriseAppServer,U948621,C916076,0
2071353,EnterpriseAppServer,U948621,C916076,0
2071960,C206546,U038941,C925805,0
2073067,EnterpriseAppServer,U948621,C916076,0
2073067,EnterpriseAppServer,U948621,C916076,0
2076795,C206546,U148859,C223937,0
2078617,C085403,U584037,C395501,0
2079497,C206546,U008702,C088491,0
2081186,C389039,U741704,C664214,0
2081186,C389039,U741704,C664214,0
2081187,C862920,U998276,C664214,0
2081187,C862920,U998276,C664214,0
2081187,C047620,U405872,C664214,0
2081187,C047620,U405872,C664214,0
2081187,C047620,U876234,C664214,0
2081187,C047620,U876234,C664214,0
2081187,C047620,U876234,C664214,0
2081187,C047620,U876234,C664214,0
2081187,C248130,U648390,C664214,0
2081187,C248130,U648390,C664214,0
2081187,C420380,U037665,C664214,0
2081187,C420380,U037665,C664214,0
2081187,C862920,U503367,C664214,0
2081187,C862920,U503367,C664214,0
2081187,C075571,U446987,C664214,0
2081187,C075571,U446987,C664214,0
2081187,C075571,U446987,C664214,0
2081187,C075571,U446987,C664214,0
2081187,C553503,U944912,C664214,0
2081187,C553503,U944912,C664214,0
2081187,C875179,U757084,C664214,0
2081187,C875179,U757084,C664214,0
2081187,C871613,U898615,C664214,0
2081187,C871613,U898615,C664214,0
2081187,C862920,U283220,C664214,0
2081187,C862920,U283220,C664214,0
2081187,C871613,U898615,C664214,0
2081187,C871613,U898615,C664214,0
2081187,C871613,U898615,C664214,0
2081187,C871613,U898615,C664214,0
2081187,C871613,U898615,C664214,0
2081187,C871613,U898615,C664214,0
2081187,C871613,U898615,C664214,0
2081187,C871613,U898615,C664214,0
2081187,C862920,U264559,C664214,0
2081187,C862920,U264559,C664214,0
2081188,C862920,U503367,C664214,0
2081188,C862920,U503367,C664214,0
2081188,C553503,U286295,C664214,0
2081188,C553503,U286295,C664214,0
2081188,C862920,U264559,C664214,0
2081188,C862920,U264559,C664214,0
2081188,C742165,U310497,C664214,0
2081188,C742165,U310497,C664214,0
2081188,C228285,U331242,C664214,0
2081188,C228285,U331242,C664214,0
2081188,C862920,U686088,C664214,0
2081188,C862920,U686088,C664214,0
2081188,C862920,U998276,C664214,0
2081188,C862920,U998276,C664214,0
2081188,C862920,U801354,C664214,0
2081188,C862920,U801354,C664214,0
2081188,C862920,U998276,C664214,0
2081188,C862920,U998276,C664214,0
2081188,C197510,U503367,C664214,0
2081188,C197510,U503367,C664214,0
2081188,C871613,U898615,C664214,0
2081188,C871613,U898615,C664214,0
2081188,C875179,U757084,C664214,0
2081188,C875179,U757084,C664214,0
2081188,C197510,U503367,C664214,0
2081188,C197510,U503367,C664214,0
2081188,C862920,U898702,C664214,0
2081188,C862920,U898702,C664214,0
2081189,C793286,U403351,C664214,0
2081189,C793286,U403351,C664214,0
2081189,C871613,U898615,C664214,0
2081189,C871613,U898615,C664214,0
2081203,C206546,U087757,C284103,0
2089203,C206546,U087757,C284103,0
2092501,C206546,U854425,C904989,0
2093219,C206546,U445261,C952934,0
2093219,C206546,U445261,C952934,0
2093404,C137038,U781306,C697129,0
2094233,C044445,U438177,C335487,0
2094922,C206546,U192765,C942538,0
2095087,C158936,U414024,C323208,0
2095087,C158936,U414024,C323208,0
2095133,C206546,U711996,C409169,0
2095354,C206546,U388290,C697821,0
2095354,C206546,U388290,C697821,0
2095377,C197510,U264559,C664214,0
2095377,C197510,U264559,C664214,0
2096130,C206546,U150507,C983807,0
2096158,VPN,U852260,C924597,0
2096222,VPN,U445261,C924597,0
2096272,C206546,U150507,C983807,0
2096437,C206546,U801054,C775418,0
2096437,C206546,U801054,C775418,0
2096954,C206546,U023987,C941704,0
2097198,C488639,U470838,C119933,0
2097493,C206546,U282518,C652992,0
2097527,C193064,U225524,C449469,0
2097527,C193064,U225524,C449469,0
2097530,C909814,U911577,C291378,0
2097534,C248642,U152613,C291378,0
2097682,C206546,U801054,C079982,0
2097989,C862920,U998276,C664214,0
2097989,C862920,U998276,C664214,0
2097993,C460376,U449100,C735514,0
2098161,C749645,U291569,C735514,0
2098194,C206546,U381544,C444472,0
2098212,C854670,U995756,C291378,0
2098237,C206546,U280124,C418023,0
2098237,C206546,U280124,C418023,0
2098402,VPN,U703614,C484824,0
2098615,C206546,U280124,C418023,0
2098615,C206546,U280124,C418023,0
2098659,C868166,U101693,C670272,0
2098659,C868166,U101693,C670272,0
2098741,C206546,U767783,C045422,0
2098741,C206546,U767783,C045422,0
2098796,C206546,U801054,C775418,0
2098819,C206546,U087757,C284103,0
2098835,C159603,U236032,C173130,0
2098917,C324304,U775371,C761044,0
2098943,C541838,U512474,C104511,0
2098943,C541838,U512474,C104511,0
2098989,C206546,U400394,C678927,0
2098989,C206546,U400394,C678927,0
2099079,C917169,U948099,C311936,0
2099079,C917169,U948099,C311936,0
2099081,C206546,U275545,C886820,0
2099112,C206546,U956858,C792425,0
2099143,C197510,U014674,C664214,0
2099143,C197510,U014674,C664214,0
2099171,C324304,U775371,C639874,0
2099171,C324304,U775371,C639874,0
2099196,C775797,U774181,C296177,0
2099209,C324304,U480833,EnterpriseAppServer,0
2099421,VPN,U221517,EnterpriseAppServer,0
2099504,C206546,U956858,C792425,0
2099567,C904881,U682759,C916004,0
2099585,C236461,U035571,C218085,0
2099601,VPN,U663891,EnterpriseAppServer,0
2099601,C904881,U682759,C916004,0
2099621,C206546,U411321,C492567,0
2099692,C206546,U055223,C835004,0
2099692,C206546,U055223,C835004,0
2099791,C206546,U018094,C369838,0
2099907,C770259,U280670,C070521,0
2100048,VPN,U663891,C894088,0
2100072,VPN,U663891,C698972,0
2100080,C590147,U258015,C445881,0
2100086,C206546,U854867,C207275,0
2100158,C969995,U088225,C896931,0
2100211,C206546,U208750,C840438,0
2100303,C206546,U022274,C306919,0
2100351,VPN,U703614,EnterpriseAppServer,0
2100393,C290394,U574243,C513447,0
2100398,C070384,U384628,C215836,0
2100414,C140913,U452437,C145095,0
2100484,C610814,U080700,C652412,0
2100543,C239020,U516739,C030698,0
2100577,C206546,U730086,C291849,0
2100578,VPN,U663891,EnterpriseAppServer,0
2100644,VPN,U036209,C891282,0
2100696,C271771,U403419,C255415,0
2100726,C411120,U732240,C256596,0
2100801,C775797,U490190,C296177,0
2100830,C340321,U536716,C646726,0
2100850,C411120,U732240,C256596,0
2100865,C298039,U743804,EnterpriseAppServer,0
2100938,C206546,U985849,C646412,0
2101020,C158936,U843503,C323208,0
2101074,C850116,U978492,C157077,0
2101074,C850116,U978492,C157077,0
2101119,C843426,U109559,C014546,0
2101196,C955934,U091297,C370444,0
2101196,C955934,U091297,C370444,0
2101212,C206546,U142464,C300589,0
2101315,C277495,U257227,C158828,0
2101315,C277495,U257227,C158828,0
2101344,VPN,U036209,C891282,0
2101358,C645686,U148644,C036601,0
2101371,C206546,U891109,C016997,0
2101448,C206546,U906226,C278552,0
2101448,C206546,U906226,C278552,0
2101479,C136816,U834384,C185344,0
2101590,C775797,U774181,C296177,0
2101616,C158936,U414024,C323208,0
2101616,C158936,U414024,C323208,0
2101685,VPN,U991149,EnterpriseAppServer,0
2101703,C206546,U302029,C272045,0
2101818,C529315,U133817,C896931,0
2101858,C534434,U093230,C211625,0
2101883,C721324,U289276,C599075,0
2101883,C721324,U289276,C599075,0
2101987,C206546,U767783,C045422,0
2101987,C206546,U767783,C045422,0
2102021,C390104,U873517,C090725,0
2102068,C906365,U475186,C156630,0
2102084,C231378,U189689,C291378,0
2102140,C590147,U258015,C445881,0
2102148,C748422,U000992,C383107,0
2102148,C748422,U000992,C383107,0
2102150,C206546,U888966,C705213,0
2102179,C206546,U280352,C395420,0
2102179,C206546,U280352,C395420,0
2102187,C206546,U206033,C439231,0
2102191,C995641,U820122,C395501,0
2102213,C206546,U385719,C579321,0
2102224,VPN,U721322,EnterpriseAppServer,0
2102239,C206546,U249116,C335066,0
2102255,C850116,U978492,C256879,0
2102255,C850116,U978492,C256879,0
2102298,C206546,U381544,C444472,0
2102327,EnterpriseAppServer,U512636,C118495,0
2102342,C850116,U978492,C371975,0
2102368,C206546,U464287,C199570,0
2102373,VPN,AppService,EnterpriseAppServer,0
2102418,C104381,U276734,C098428,0
2102423,EnterpriseAppServer,U286198,C794870,0
2102423,EnterpriseAppServer,U286198,C794870,0
2102504,C355169,U583334,C723516,0
2102504,C355169,U583334,C723516,0
2102555,C355169,U583334,C948925,0
2102555,C355169,U583334,C948925,0
2102588,C206546,U995456,C659813,0
2102597,C206546,U254604,C897158,0
2102639,VPN,U235899,EnterpriseAppServer,0
2102675,C355169,U686873,C948925,0
2102712,C228022,U447378,C715733,0
2102742,C731403,U626186,C211625,0
2102771,C868166,U101693,C140110,0
2102771,C868166,U101693,C140110,0
2102813,C023550,U675827,C395501,0
2102883,C759539,U208549,C112411,0
2102883,C759539,U208549,C112411,0
2102905,C828492,U824658,C621812,0
2102905,C828492,U824658,C621812,0
2102917,C193022,U251133,C625207,0
2102917,C193022,U251133,C625207,0
2102972,C659813,U995456,C371975,0
2102991,C206546,U275545,C886820,0
2103061,C906365,U475186,C675476,0
2103066,VPN,AppService,EnterpriseAppServer,0
2103076,C661531,U667231,C624885,0
2103076,C661531,U667231,C624885,0
2103195,C139916,U724397,C384732,0
2103200,C206546,U489161,C442740,0
2103216,C216311,U590006,C896931,0
2103228,C862920,U558038,C125261,0
2103228,C862920,U558038,C125261,0
2103230,C399407,U041196,C625739,0
2103242,VPN,U524909,EnterpriseAppServer,0
2103242,VPN,U524909,EnterpriseAppServer,0
2103256,C239020,U516739,C030698,0
2103268,C922201,U063176,C161339,0
2103269,C388528,U973087,C645343,0
2103287,C724798,U688332,C415532,0
2103292,C862920,U790374,C125261,0
2103292,C862920,U790374,C125261,0
2103423,C951304,U868964,C445881,0
2103426,VPN,U525621,EnterpriseAppServer,0
2103428,C206546,U192765,C942538,0
2103436,C951304,U868964,C445881,0
2103461,C206546,U411321,C492567,0
2103570,C922201,U063176,C743885,0
2103570,C922201,U063176,C743885,0
2103604,VPN,U279235,EnterpriseAppServer,0
2103633,C828492,U824658,C621812,0
2103633,C828492,U824658,C621812,0
2103647,C206546,U824084,C593577,0
2103661,C793286,U530356,C625207,0
2103661,C793286,U530356,C625207,0
2103679,C775797,U774181,C796524,0
2103679,C775797,U774181,C796524,0
2103695,C828492,U001230,C621812,0
2103727,C742377,U112390,C920929,0
2103773,C355169,U583334,C948925,0
2103773,C355169,U583334,C948925,0
2103814,C744357,U403419,C255415,0
2103856,C460683,U684358,C709791,0
2103856,C460683,U684358,C709791,0
2103911,C355169,U583334,C948925,0
2103911,C355169,U583334,C948925,0
2103920,C254962,U914520,C239051,0
2104009,C399174,U126990,C834715,0
2104043,C775797,Administrator,C296177,0
2104057,C482716,U206145,C771910,0
2104089,C184764,U441896,C395501,0
2104124,C759802,U895946,C574566,0
2104124,C759802,U895946,C574566,0
2104158,C274693,U640501,C145215,0
2104163,C770259,U339149,C425568,0
2104207,C530048,U686237,EnterpriseAppServer,0
2104207,C530048,U686237,EnterpriseAppServer,0
2104258,C206546,U087757,C284103,0
2104279,C355169,U686873,C948925,0
2104350,C824223,U418636,C291378,0
2104376,C206546,U905321,C713244,0
2104403,C742165,U310497,C664214,0
2104403,C742165,U310497,C664214,0
2104428,C206546,U777867,C853373,0
2104500,C762970,U867227,C291378,0
2104544,C206546,U777867,C853373,0
2104546,C248130,U695393,C211625,0
2104552,C843426,U109559,C014546,0
2104582,C345129,U548769,C211625,0
2104597,C105079,U457927,C116081,0
2104712,C064931,U515744,C291378,0
2104723,C045453,U596143,C506838,0
2104769,C006160,U220615,C460748,0
2104826,C731403,U626186,C211625,0
2104834,C797647,U506392,C445881,0
2104932,C922201,U063176,C743885,0
2104932,C922201,U063176,C743885,0
2105058,C797647,U506392,C445881,0
2105076,C411851,U447523,C029382,0
2105076,C411851,U447523,C029382,0
2105152,C412116,U289276,C599075,0
2105152,C412116,U289276,C599075,0
2105160,C797647,U506392,C445881,0
2105168,C732633,U972418,C541649,0
2105175,VPN,U703614,EnterpriseAppServer,0
2105251,C942155,U572698,C706544,0
2105288,C248130,U397253,C211625,0
2105323,VPN,U453410,C769501,0
2105391,C206546,U208750,C840438,0
2105396,C749493,U329270,EnterpriseAppServer,0
2105396,C749493,U329270,EnterpriseAppServer,0
2105412,C667334,U995896,C883927,0
2105417,C778767,U959346,C031357,0
2105479,VPN,AppService,EnterpriseAppServer,0
2105510,C206546,U341945,C884304,0
2105550,C744357,U895946,C574566,0
2105550,C744357,U895946,C574566,0
2105622,C206546,U341945,C015815,0
2105644,C991220,U121555,C401202,0
2105656,C206546,U381544,C444472,0
2105657,C206546,U767783,C045422,0
2105657,C206546,U767783,C045422,0
2105670,C525562,U144268,C102246,0
2105672,C168778,U894159,C232016,0
2105729,C696477,U881578,C030999,0
2105742,C906365,U475186,C442117,0
2105795,C420380,U037665,C664214,0
2105795,C420380,U037665,C664214,0
2105799,C206222,U031302,C129609,0
2105859,C206222,U031302,C067139,0
2105904,C468966,U196135,C445881,0
2105909,C702659,U494212,C063824,0
2105939,C140110,U688958,C445881,0
2105958,C955934,U091297,C370444,0
2105958,C955934,U091297,C370444,0
2106014,C277495,U257227,C370444,0
2106014,C277495,U257227,C370444,0
2106040,C468966,U196135,C445881,0
2106178,VPN,U703614,EnterpriseAppServer,0
2106190,VPN,U046687,EnterpriseAppServer,0
2106208,C890556,U711942,C764657,0
2106290,C355169,U686873,C231292,0
2106412,C355169,U583334,C231292,0
2106451,C206546,U280124,C418023,0
2106451,C206546,U280124,C418023,0
2106453,C355169,U583334,C548248,0
2106453,C355169,U583334,C548248,0
2106502,C199388,U412230,C031049,0
2106535,C206546,U411321,C492567,0
2106546,C535288,U451666,C313779,0
2106566,C206546,U480259,C297473,0
2106566,C206546,U480259,C297473,0
2106589,C199388,U412230,C031049,0
2106628,C746889,U750160,C766404,0
2106662,C206546,U192765,C942538,0
2106720,C728867,U492115,C291378,0
2106797,C942155,U572698,C706544,0
2106824,C206546,U055223,C835004,0
2106824,C206546,U055223,C835004,0
2106834,C355169,U686873,C231292,0
2106839,VPN,U990904,EnterpriseAppServer,0
2106895,C206546,U411321,C492567,0
2106904,C158936,U414024,C323208,0
2106904,C158936,U414024,C323208,0
2106949,C890556,U711942,C764657,0
2106958,C044445,U438177,C335487,0
2107048,C819353,U178507,C174116,0
2107074,C080203,U981449,C104511,0
2107113,C206546,U022274,C306919,0
2107141,C793286,U530356,C625207,0
2107141,C793286,U530356,C625207,0
2107172,C206546,U297403,C186428,0
2107236,C388528,U563442,C073704,0
2107257,C906365,U475186,C063824,0
2107266,C206546,U381544,C444472,0
2107267,VPN,U024154,C415540,0
2107284,VPN,U024154,EnterpriseAppServer,0
2107295,VPN,U024154,EnterpriseAppServer,0
2107402,C355169,U583334,C231292,0
2107417,C206546,U208750,C840438,0
2107488,C742165,U104988,C125261,0
2107488,C742165,U104988,C125261,0
2107530,C781097,U690241,C513140,0
2107551,C016952,U252462,C897472,0
2107570,C658567,U464189,C291378,0
2107670,ActiveDirectory,U895798,ActiveDirectory,0
2107699,VPN,U024154,C154659,0
2107707,C770259,U280670,C070521,0
2107732,C936297,U840393,C434108,0
2107739,C355169,U583334,C548248,0
2107739,C355169,U583334,C548248,0
2107804,C108369,U151761,C110150,0
2107804,C108369,U151761,C110150,0
2107813,C206546,U730086,C291849,0
2107837,C355169,U686873,C548248,0
2107922,VPN,Administrator,C981237,0
2107942,C634376,U637425,C211625,0
2107956,VPN,U525621,EnterpriseAppServer,0
2107956,VPN,U525621,EnterpriseAppServer,0
2107982,C236461,U035571,C380729,0
2107982,C236461,U035571,C380729,0
2108050,C206546,U824847,C845791,0
2108065,C781097,U493375,C032754,0
2108069,C016952,U252462,C897472,0
2108080,C197510,U849424,C211625,0
2108098,C991220,U121555,C337732,0
2108098,C991220,U121555,C337732,0
2108253,C781097,U493375,C032754,0
2108331,VPN,U902997,EnterpriseAppServer,0
2108400,C862920,U790374,C125261,0
2108400,C862920,U790374,C125261,0
2108415,C399174,U126990,C834715,0
2108432,C016952,U252462,C325977,0
2108432,C016952,U252462,C325977,0
2108462,C427636,U926097,C291378,0
2108486,C206546,U800784,C752809,0
2108498,C108369,U151761,C110150,0
2108498,C108369,U151761,C110150,0
2108526,C909887,U396223,C640603,0
2108526,C909887,U396223,C640603,0
2108547,VPN,U551069,EnterpriseAppServer,0
2108616,C168778,U894159,C232016,0
2108618,C013003,U382076,C738529,0
2108618,C013003,U382076,C738529,0
2108644,C216310,U591121,C291378,0
2108714,C067559,U458648,C211625,0
2108718,C936297,U840393,C434108,0
2108740,C625603,U040425,C575367,0
2108792,C332447,U511703,C002475,0
2108846,C535288,U451666,C313779,0
2108895,C786792,U635619,C008372,0
2108916,C206546,U142464,C300589,0
2108928,C206546,U019336,C426187,0
2108928,C206546,U019336,C426187,0
2108949,C206546,U888966,C705213,0
2109005,C355169,U583334,C866344,0
2109005,C355169,U583334,C866344,0
2109108,C748422,U000992,C383107,0
